"location","source","target"
"","car_brand.mclouis","McLouis"
"","car_brand.mc_laren","Mc Laren"
"","car_brand.mega","Mega"
"","car_brand.meiller","Meiller"
"","car_brand.menci","Menci"
"","car_brand.mengele","Mengele"
"","car_brand.mercedes_benz","Mercedes-Benz"
"","car_brand.mercury","Mercury"
"","car_brand.merker","Merker"
"","car_brand.merlo","Merlo"
"","car_brand.metrocab","Metrocab"
"","car_brand.mf","MF"
"","car_brand.mg","MG"
"","car_brand.michigan","Michigan"
"","car_brand.miller","Miller"
"","car_brand.minelli","Minelli"
"","car_brand.mini","Mini"
"","car_brand.mirage","Mirage"
"","car_brand.mitsubishi","Mitsubishi"
"","car_brand.mitsuoka","Mitsuoka"
"","car_brand.mmc","MMC"
"","car_brand.mobilvetta","Mobilvetta"
"","car_brand.modenas","Modenas"
"","car_brand.monaco","Monaco"
"","car_brand.moncayo","Moncayo"
"","car_brand.monte_carlo","Monte Carlo"
"","car_brand.monto_motors","Monto Motors"
"","car_brand.morgan","Morgan"
"","car_brand.morooka","Morooka"
"","car_brand.morris","Morris"
"","car_brand.moskvich","Moskvich"
"","car_brand.moslein","Möslein"
"","car_brand.moto_guzzi","Moto Guzzi"
"","car_brand.moto_morini","Moto Morini"
"","car_brand.moxy","Moxy"
"","car_brand.muller_mitteltal","Müller-Mitteltal"
"","car_brand.multicar","Multicar"
"","car_brand.mv_agusta","MV Agusta"
"","car_brand.mz","Mz"
"","car_brand.m_m_mobile","M+M Mobile"
"","car_brand.nash","Nash"
"","car_brand.national_rv","National RV"
"","car_brand.neoplan","Neoplan"
"","car_brand.neptun","Neptun"
"","car_brand.neuson","Neuson"
"","car_brand.newmar","Newmar"
"","car_brand.new_holland","New Holland"
"","car_brand.nfp_eurotrailer","NFP-Eurotrailer"
"","car_brand.niemeyer","Niemeyer"
"","car_brand.niesmann_bischoff","Niesmann + Bischoff"
"","car_brand.niewiadow","Niewiadów"
"","car_brand.nissan","Nissan"
"","car_brand.noble","Noble"
"","car_brand.nooteboom","Nooteboom"
"","car_brand.nordstar","Nordstar"
"","car_brand.npk","NPK"
"","car_brand.nsu","NSU"
"","car_brand.nuwa","Nuwa"
"","car_brand.obermaier","Obermaier"
"","car_brand.oka","Ока"
"","car_brand.oldsmobile","Oldsmobile"
"","car_brand.opel","Opel"
"","car_brand.orangecamp","Orangecamp"
"","car_brand.ormocar","Ormocar"
"","car_brand.orten","Orten"
"","car_brand.orthaus","Orthaus"
"","car_brand.osca","Osca"
"","car_brand.oshkosh","Oshkosh"
"","car_brand.o_k","O & K"
"","car_brand.packard","Packard"
"","car_brand.pacton","Pacton"
"","car_brand.pagani","Pagani"
"","car_brand.palfinger","Palfinger"
"","car_brand.panoz","Panoz"
"","car_brand.paul_paula","Paul & Paula"
"","car_brand.paus","Paus"
"","car_brand.paykan","Paykan"
"","car_brand.pegasus","Pegasus"
"","car_brand.pel_job","Pel-Job"
"","car_brand.perodua","Perodua"
"","car_brand.peterbilt","Peterbilt"
"","car_brand.peugeot","Peugeot"
"","car_brand.pezzaioli","Pezzaioli"
"","car_brand.pgo","PGO"
"","car_brand.phoenix","Phoenix"
"","car_brand.piaggio","Piaggio"
"","car_brand.pilote","Pilote"
"","car_brand.pimespo","Pimespo"
"","car_brand.pleasure_way","Pleasure-Way"
"","car_brand.plymouth","Plymouth"
"","car_brand.polaris","Polaris"
"","car_brand.pongratz","Pongratz"
"","car_brand.pontiac","Pontiac"
"","car_brand.porsche","Porsche"
"","car_brand.possl","Pössl"
"","car_brand.potain","Potain"
"","car_brand.pottinger","Pöttinger"
"","car_brand.premier","Premier"
"","car_brand.proton","Proton "
"","car_brand.puch","PUCH"
"","car_brand.puma","Puma"
"","car_brand.pz_vicon","PZ-Vicon"
"","car_brand.qingqi","Qingqi"
"","car_brand.rabe","Rabe"
"","car_brand.raclet","Raclet"
"","car_brand.rammax","Rammax"
"","car_brand.rapido","Rapido"
"","car_brand.rau","Rau"
"","car_brand.rauch","Rauch"
"","car_brand.reformwerke_wels","Reformwerke Wels"
"","car_brand.regent","Regent"
"","car_brand.reimo","Reimo"
"","car_brand.reisemobile_beier","Reisemobile Beier"
"","car_brand.reliant","Reliant"
"","car_brand.renault","Renault"
"","car_brand.renders","Renders"
"","car_brand.renegade","Renegade"
"","car_brand.reuter","Reuter"
"","car_brand.rewaco","Rewaco"
"","car_brand.rexhall","Rexhall"
"","car_brand.rieju","Rieju"
"","car_brand.rimor","Rimor"
"","car_brand.riva","Riva"
"","car_brand.rivero","Rivero"
"","car_brand.riviera","Riviera"
"","car_brand.rmb","RMB"
"","car_brand.roadtrek","Roadtrek"
"","car_brand.robel_mobil","Robel-Mobil"
"","car_brand.robur","Robur"
"","car_brand.rockwood","Rockwood"
"","car_brand.roller_team","Roller Team"
"","car_brand.rolls_royce","Rolls-Royce"
"","car_brand.ronart","Ronart"
"","car_brand.rover","Rover"
"","car_brand.royal_enfield","Royal Enfield"
"","car_brand.saab","Saab"
"","car_brand.sachs","Sachs"
"","car_brand.safari","Safari"
"","car_brand.saleen","Saleen"
"","car_brand.sambron","Sambron"
"","car_brand.same","Same"
"","car_brand.samsung","Samsung"
"","car_brand.saris","Saris"
"","car_brand.saturn","Saturn"
"","car_brand.scania","Scania"
"","car_brand.schaeff","Schaeff"
"","car_brand.scheuerle","Scheuerle"
"","car_brand.schmidt","Schmidt"
"","car_brand.schmitz","Schmitz"
"","car_brand.schwarzmuller","Schwarzmüller"
"","car_brand.scion","Scion"
"","car_brand.scooters_india","Scooters India"
"","car_brand.sea","SEA"
"","car_brand.seat","Seat"
"","car_brand.seaz","SeAZ"
"","car_brand.seico","Seico"
"","car_brand.seikel","Seikel"
"","car_brand.seitz","Seitz"
"","car_brand.selbstbau","Selbstbau"
"","car_brand.setra","Setra"
"","car_brand.shasta","Shasta"
"","car_brand.shatal","Shatal"
"","car_brand.shelby","Shelby"
"","car_brand.shuanghuan","ShuangHuan"
"","car_brand.sichelschmidt","Sichelschmidt"
"","car_brand.simson","Simson"
"","car_brand.six_pac","Six-Pac"
"","car_brand.skoda","Skoda"
"","car_brand.skyline","Skyline"
"","car_brand.skyteam","Skyteam"
"","car_brand.sloop","Sloop"
"","car_brand.sluis","Sluis"
"","car_brand.smart","Smart"
"","car_brand.sma_maple","SMA Maple"
"","car_brand.smc","SMC"
"","car_brand.sommer","Sommer"
"","car_brand.soueast","Soueast"
"","car_brand.spectre","Spectre"
"","car_brand.spitzer","Spitzer"
"","car_brand.spyker","Spyker"
"","car_brand.ssangyong","SsangYong"
"","car_brand.starcraft","Starcraft"
"","car_brand.stas","Stas"
"","car_brand.steinbock","Steinbock"
"","car_brand.stema","Stema"
"","car_brand.sterckeman","Sterckeman"
"","car_brand.sterling","Sterling"
"","car_brand.steyr","Steyr"
"","car_brand.still","Still"
"","car_brand.strautmann","Strautmann"
"","car_brand.studebaker","Studebaker"
"","car_brand.subaru","Subaru"
"","car_brand.sunlight","Sunlight"
"","car_brand.sunline","Sunline"
"","car_brand.sunnybrook","Sunnybrook"
"","car_brand.sunway","Sunway"
"","car_brand.suzuki","Suzuki"
"","car_brand.sym","SYM"
"","car_brand.tabbert","Tabbert"
"","car_brand.takeuchi","Takeuchi"
"","car_brand.talbot","Talbot"
"","car_brand.tangsun","Tangsun"
"","car_brand.tata","Tata"
"","car_brand.tatra","Tatra"
"","car_brand.tavriya","Таврия"
"","car_brand.tcm","TCM"
"","car_brand.tec","TEC"
"","car_brand.temsa","Temsa"
"","car_brand.terberg","Terberg"
"","car_brand.terex","Terex"
"","car_brand.teton","Teton"
"","car_brand.tgb","TGB"
"","car_brand.thiel","Thiel"
"","car_brand.thor","Thor"
"","car_brand.tianma","Tianma"
"","car_brand.tianye","Tianye"
"","car_brand.tischer","Tischer"
"","car_brand.tm","TM"
"","car_brand.toyota","Toyota"
"","car_brand.tpv","TPV"
"","car_brand.trabant","Trabant"
"","car_brand.trailis","TRAILIS"
"","car_brand.trailmanor","Trailmanor"
"","car_brand.trailor","Trailor"
"","car_brand.trail_lite","Trail-Lite"
"","car_brand.trebbiner","Trebbiner"
"","car_brand.trigano","Trigano"
"","car_brand.triple_e","Triple E"
"","car_brand.triton","Triton"
"","car_brand.triumph","Triumph"
"","car_brand.tvr","TVR"
"","car_brand.tvs_motor","TVS Motor"
"","car_brand.uaz","UAZ"
"","car_brand.unimog","Unimog"
"","car_brand.unsinn","Unsinn"
"","car_brand.ural","Ural"
"","car_brand.vanhool","Vanhool"
"","car_brand.van_eck","Van Eck"
"","car_brand.vario","Vario"
"","car_brand.vauxhall","Vauxhall"
"","car_brand.vauxhall_opel","Vauxhall/Opel"
"","car_brand.venturi","Venturi"
"","car_brand.vermeer","Vermeer"
"","car_brand.vespa","Vespa"
"","car_brand.viking","Viking"
"","car_brand.vogele","Vögele"
"","car_brand.vogel_noot","Vogel&Noot"
"","car_brand.volkswagen","Volkswagen"
"","car_brand.volvo","Volvo"
"","car_brand.voxan","Voxan"
"","car_brand.vw","VW"
"","car_brand.wackenhut","Wackenhut"
"","car_brand.wacker","Wacker"
"","car_brand.wagner","Wagner"
"","car_brand.wartburg","Wartburg"
"","car_brand.weber","Weber"
"","car_brand.weekend_warrior","Weekend Warrior"
"","car_brand.weidemann","Weidemann"
"","car_brand.weinsberg","Weinsberg"
"","car_brand.weippert","Weippert"
"","car_brand.western","Western"
"","car_brand.western_star","Western Star"
"","car_brand.westfalia","Westfalia"
"","car_brand.wiesmann","Wiesmann"
"","car_brand.wilk","Wilk"
"","car_brand.willys","Willys"
"","car_brand.wingamm","Wingamm"
"","car_brand.winnebago","Winnebago"
"","car_brand.wirtgen","Wirtgen"
"","car_brand.wm_meyer","WM Meyer"
"","car_brand.woelcke","Woelcke"
"","car_brand.xinkai","Xinkai"
"","car_brand.yale","Yale"
"","car_brand.yamaguchi","Yamaguchi"
"","car_brand.yamaha","Yamaha"
"","car_brand.yanmar","Yanmar"
"","car_brand.zaz","ZAZ"
"","car_brand.zeppelin","Zeppelin"
"","car_brand.zetor","Zetor"
"","car_brand.zettelmeyer","Zettelmeyer"
"","car_brand.zhongyu","Zhongyu"
"","car_brand.zil","ZiL"
"","car_brand.zundapp","Zündapp"
"","car_brand.zx","ZX"
"","bidbuynow.Auction","Auction"
"","bidbuynow.AuctionEnded","The auction was ended."
"","bidbuynow.AuctionNotFound","The auction is not valid or not found"
"","bidbuynow.AuctionNotLive","The auction is not live."
"","bidbuynow.avoidFraud","To avoid fraud, we recommend dealing locally, avoiding Western Union and wire transfers."
"","bidbuynow.bidAmount","Bid Amount"
"","bidbuynow.BidConfirmation","Bid Confirmation"
"","bidbuynow.bidder","Bidder"
"","bidbuynow.BidderIsSeller","We are sorry: you can't make an offer on your own item."
"","bidbuynow.BidderIsTheHighestBidder","You are currently the highest bidder on this auction."
"","bidbuynow.bidHistory","Bid History"
"","bidbuynow.BuyerIsSeller","We are sorry. You can't make an offer on your own item."
"","bidbuynow.BuyNow","Buy Now"
"","bidbuynow.BuyNowAmount","Buy Now Amount:"
"","bidbuynow.BuyNowConfirmation","Buy Now Confirmation"
"","bidbuynow.BuyNowInstructions","You have chosen the ""Buy Now"" option to purchase the item above. If you wish to proceed and make an immediate purchase of this item at the price listed below, please click the ""Buy Now"" button. This will close the auction allowing you and the seller to complete the transaction."
"","bidbuynow.CommitToBuy","Commit to Buy"
"","bidbuynow.Congratulations","Congratulations!!!"
"","bidbuynow.contactTheSeller","Contact the seller directly to arrange payment and delivery."
"","bidbuynow.Continue","ඉදිරියට"
"","bidbuynow.CurrentHighBidder","You are currently the high bidder for the following <<BRAND>> item:"
"","bidbuynow.DateOfBid","Date of Bid"
"","bidbuynow.FatalError","There is an error trying to complete the operation."
"","bidbuynow.FatalErrorBid","There is an error trying to place a bid to the auction."
"","bidbuynow.IncorrectBidAmount","We're sorry, but your bid is invalid. Please reenter it."
"","bidbuynow.Instructions","The software will bid incrementally on your behalf up to the maximum bid you enter below, which is kept secret from other users. Simply enter the maximum amount you would be willing to pay for the item and click submit. You will not be able to change (raise) your bid on this auction until you have been outbid by another bidder. So, carefully consider what you are willing to pay for this item. Good luck!"
"","bidbuynow.ItemEnded","The item was ended."
"","bidbuynow.ItemNotFound","The item is not valid or not found"
"","bidbuynow.ItemNotLive","The item is not live."
"","bidbuynow.MaximumBidAmount","Maximum Bid Amount"
"","bidbuynow.NotHighEnough","We are sorry. The current high bid exceeds your bid."
"","bidbuynow.PlaceBid","Place Bid"
"","item_fields.age","වයස"
"","item_fields.bathrooms","නාන කාමර"
"","item_fields.bedrooms","නිඳන කාමර"
"","item_fields.body_type","මගේ ශරීර හැඩය"
"","item_fields.car_brand","වර්ගය"
"","item_fields.car_model","මාදිලිය"
"","item_fields.car_type","කාර් රථයේ වර්ගය"
"","item_fields.condition","තත්වය"
"","item_fields.DontShowPhoneNumber","එය දැන්වීමෙහි නොපෙන්වන්න."
"","item_fields.ethnic_group","ජන වර්ගිකත්වය"
"","item_fields.furnished","ඉදිරිපත් කළ"
"","item_fields.gender","ස්ත්‍රී පුරුෂභාවය"
"","item_fields.hair_color","හිසකෙස් වර්ණය"
"","item_fields.job_status","තත්වයේ ආකාරය"
"","item_fields.mileage","සැතපුම් ගණන"
"","item_fields.pets_allowed","සුරතලුන්"
"","item_fields.price","මිල"
"","item_fields.relationship_type","රුචිකත්වය ඇත්තේ"
"","item_fields.salary_type","වැටුප් පරාසය"
"","item_fields.year","වසර"
"","misc.AdSuccesfullyShared","දැන්වීම සාර්ථකව හුවමාරු කරන ලදි. ස්තූතියි!"
"","misc.AdsWithDDD","<<DDD>> සමඟ දැන්වීම්"
"","misc.AfterEditingTheAd","දැන්වීම සංස්කරණය කළ පසුව, එය වෙබ් අඩවියේ පැය 3ත් 6ත් අතර කාලයකින් තිබෙනු ඇත."
"","misc.AskOlxToDevelopAnAppForYourDeviceHere","ඔබේ උපාංගය සඳහා යෙදුමක් සෑදීමට <<BRAND>> වෙතින් <<LINK_HERE>> මෙතැනින් විමසන්න <</LINK_HERE>>"
"","misc.Call","අමතන්න"
"","misc.CategoryWithDDD","<<DDD>> සමඟ <<CATEGORY>>"
"","misc.ContactTheSeller","<strong>විකුණුම්කරු</strong> අමතන්න!"
"","misc.DontShowPhoneNumber","දැන්වීමෙහි කරුණාකර දුරකථන අංකය නොපෙන්වන්න."
"","misc.EnterAddressAdShownInMap","ඔබ ලිපිනයක් ඇතුල් කළහොත්, ඔබේ දැන්වීම අප‍ගේ <<BRAND>>  ජංගම උපකරණයේ පෙන්වෙනු ඇත."
"","misc.Expired","කල් ඉකුත් වූ"
"","misc.FindFreeAdsInYourRegion","ඔබේ කලාපයේ නිදහස් දැන්වීම් සොයන්න"
"","misc.FindTheBestDeal","<strong>හොඳම ගනුදෙනුව</strong> සොයන්න,"
"","misc.FreeClassifiedsMarketingBrazil","නොමිලේ ලුහුඬු දැන්වීම්"
"","misc.FreeMascSing","නොමිලේ"
"","misc.GetAdobeFlashPlayer","Adobe Flash Player හෝ HTML5 ආධාර වන බ්‍රව්සරයක් ඡායාරූප පැටවීමට අවශ්‍යය.<linktoadobeflashplayer>අලුත්ම</linktoadobeflashplayer> ලබාගන්න"
"","misc.GreatNews","වටිනා ප්‍රවෘතියක්! <<BRAND_OLD>> <<COUNTRY>> දැන් <<BRAND>> <<COUNTRY>> තුළ.ඔබට ස්තූති වේවා, <<BRAND_OLD>> දැන් <<COUNTRY>> තුළ දැන් එක් හොඳම වෙබ් අඩවියක් බවට වර්ධනය වී තිබේ! අප ඔන්ලයින් ලුහුඬු දැන්වීම්වල ප්‍රමුඛයා වන <<BRAND>> හා සම්බන්ධ වන්නේ සතුටිනි."
"","misc.HomePageTopSearchResults","මුල් පිටුව, මෙම ලැයිස්තුවලට සහ සෙවීම් ප්ර තිඵලවලට ඉහළින්"
"","misc.km","කි.මී."
"","misc.LessThan","වඩා අඩු"
"","misc.ManyStabilityFixesIncludingNetworkConnectionFix","""ජාල සම්බන්ධතාව"" නිවැරදි කිරීම ඇතුළුව බොහෝ ස්ථායිතා නිවැරදි කිරීම්."
"","misc.MoreClassifiedsAds","<<CATEGORY>> තුළ <<LOCATION>> - තව නිදහස් ලුහුඬු පණිවුඩ <LOCATION> හි ඇත"
"","misc.MoreFreeClassifiedsAdsWithPhotos","<<CATEGORY>> හි ඡායාරූප <<LOCATION>> තුළ - ඡායාරූප සහිත තව ලුහුඬු පණිවුඩ <<LOCATION>> හි ඇත"
"","misc.not_specified","Not specified"
"","misc.NumberReacentAds","මෑතකාලීන දැන්වීම් <<NUMBER>>"
"","misc.NumberResultsWithDDD","<<DDD>> සමඟ <<CATEGORY>> සදහා ප්‍රතිඵල <<NUMBER>>"
"","misc.NumberView","<<NUMBER>> පෙනුම"
"","misc.NumberViews","<<NUMBER>> පෙනුම්"
"","misc.PeopleLikeMillion","මිනිසුන් <<NUMBER>> ක්<<BRAND>> ට කැමතිය!"
"","misc.PeopleLikeNew","<<NUMBER>> මිනිසුන් <<BRAND>> කැමතිය!"
"","misc.PeopleWereAlsoInterestedIn","People who have seen this ad also were interested in:"
"","misc.PhoneNumberCheckDDD","ඔබ ඇතුල් කළ දුරකථන අංකය කෙටි වැඩියි. කරුණාකර පරීක්ෂා කරන්න. <<DDD>> අත්‍යවශ්‍යයි."
"","misc.PhoneNumberNotValid","ඔබ ඇතුල් කළ දුරකථන වලංගු නැත. කරුණාකර, පරීක්ෂා කරන්න."
"","misc.PleaseEnterYourDDD","කරුණාකර ඔබේ <<DDD>> ඇතුල් කර දුරකථන අංකය සම්පුර්ණකරන්න. මෙයින් සම්බන්ධ කර ගැනීමේ හැකියාව වැඩි වනු ඇත."
"","misc.PlsAddAtLeastOnePhoto","කරුණාකර ඒක් ඡායාරූපයක් වත් ඒක් කරන්න."
"","misc.PlsReviewTermsAndEditAdd","කරුණාකර මෙම පද සමාලෝචනය කර ඉන් පසුව ඔබේ දැන්වීම් සංස්කරණය කරන්න. කිසියම් වෙනස් කිරීම සඳහා ඔබට ඇත්තේ දින 7ක් පමණක් බව සිහි තබා ගන්න."
"","misc.Provinces","පළාත්"
"","misc.SelectYourRegion","<strong>ඔබේ කලාපය</strong> තෝරන්න,"
"","misc.SinceDate","<<DATE>> පටන්"
"","misc.SinceToday","අද පටන්"
"","misc.SinceYesterday","ඊ‍යේ පටන්"
"","misc.StartByChoosingYourRegionNew","ඔබේ කලාපය තෝරා අරඹන්න"
"","misc.States","ප්‍රාන්ත"
"","misc.TermsOfUseBold","භාවිත කොන්දේසි."
"","misc.ThankYouMessage","සුභපැතුම්! ඔබේ පණිවුඩය යවා තිබේ! ඔබ වැඩියෙන් දැන්වීම්වලට පිළිතුරු දෙන විට; ඔබට වැඩි වාසි ලැබීමේ අවස්ථාව විශාලය.සිත් ගන්නා සුලු දැන්වීම් ඇතිදැයි ඔබ සොයා නොබලන්නේ ඇයි?ඔබේ ප්ර්තිඵල වෙත  යන්න."
"","misc.TheDDDIsNOtValid","<<DDD>> වලංගු නැත. කරුණාකර, වලංගු එකක් ඇතුල් කරන්න."
"","misc.UnfortunatelyWeAreUnableToPost","අවාසනාවකට මෙන්, ඔබේ දැන්වීම අපට අනුකූල නොවූ බැවින් අපට ඔබගේ දැන්වීම පළ කළ නොහැකි විය"
"","misc.ViewMoreFreeClassifieds","<<CATEGORY>> සඳහා තව නිදහස් ලුහුඬු දැන්වීම් <<LOCATION>> OLX හි"
"","misc.ViewMorePhotosFromFreeClassifiedsAdds","OLX හි <<LOCATION>> තුළ <<CATEGORY>> සඳහා වන තව ඡායාරූප සහිත නිදහස් ලුහුඬු දැන්වීම් පෙන්වන්න"
"","misc.ViewOldAds","සියලු දැන්වීම් පෙන්වන්න"
"","misc.ViewOldAdsWithPhotos","View old ads with photos"
"","misc.VistOurMobileWebsiteOrOurFullSite","අපගේ <<LINK_MOBILE_WEBSITE>> ජංගම වෙබ් අඩවිය <</LINK_MOBILE_WEBSITE>> හෝ අපගේ <<LINK_FULL_SITE>>  සම්පුර්ණ අඩවිය බලන්න <</LINK_FULL_SITE>>"
"","misc.WeAreSorryYourAdHasNotBeenPosted","අපට කණගාටුයි, ඔබේ දැන්වීම පළ නොකරන ලදි."
"","misc.WeCouldntFindAnyApplicationForYourDevice","අපොයි, ඔබේ උපාංගය සඳහා කිසිදු යෙදුමක් සොයා ගැනීමට අපට නොහැකි විය"
"","misc.WeCouldntShareYourAd","කණගාටුයි! අපට ඔබේ දැන්වීම හුවමාරු කළ නොහැකි විය."
"","misc.YourAdHasNotBeenPosted","ඔබේ දැන්වීම පළ කරන ලදි."
"","misc.YourFriends","<<BRAND>> හි ඔබේ මිතුරන්"
"","misc.YourRequestHasBeenSentSuccessfully","ඔබේ ඉල්ලීම සාර්ථකව යවා තිබේ. ස්තූතියි!"
"","condition.new","නව"
"","condition.used","භාවිත කළ"
"","relateditems.Title","අදාළ අයිතම"
"","myspace_home.enter_email_username","Enter you <<BRAND>> email address or username to display your listings. "
"","myspace_home.OLX_username_email","<<BRAND>> username or email"
"","widgets.AboutBrandFreeClassifieds","<<BRAND>> ගැන නොමිලේ ලුහුඬු දැන්වීම්"
"","widgets.AccessBrandDirectlyFromFavoriteSocialNetworkAndDisplayAdsOnProfile","Access <<BRAND>> directly from your favorite social network and display your ads on your profile."
"","widgets.AddBrandToWidget","<<BRAND>> <<WIDGET_NAME>> වෙත එකතු කරන්න"
"","widgets.AdNoLongerAvailable","දැන්වීම තවදුරටත් නොමැත"
"","widgets.AdsAboutCarsAndMotorcyclesInArea","Ads about Cars and Motorcycles in <<AREA>>"
"","widgets.AdsForFree","නොමිලේ දැන්වීම්"
"","widgets.AfterMakingYourSelection","තේරීමක් කිරීමෙන් පසුව, ඉහතින් දක්වා ඇති කේතය පිටපත් කර අලවන්න. ඔබේ තේරීම අනුව කේතය වෙනස් වේ."
"","widgets.AllowBrandToPostNewsToYourProfile","<<BRAND>> හට ඔ‍බේ පැතිකඩ වෙත පුවත් පළ කිරීමට ඉඩ දෙන්න"
"","widgets.AllTheWorld","මුලු ලොවම"
"","widgets.ApprovedVideo_CheckLighting","ඔබේ කුටියේ නිවැරදි ආලෝකකරණ ඇති බවට පරීක්ෂා කරන්න."
"","widgets.ApprovedVideo_CheckVolume","ඔබේ මයික්‍රෆෝනයේ හඬ පරිමාව ඉහළ බවත් ඔබ අවට පරිසරයේ ඔබට පණිවුඩය පැහැදිලිව ඇසීමෙන් වළක්වන කිසිදු ශබ්දයක් නොමැති බවටත් වග බලා ගන්න."
"","widgets.ApprovedVideo_CorrectLanguageAndDressProperly","ඔබේ වීඩියෝව පටිගත කරන අතර නිසිලෙස ඇඳුම් ඇඳීමටත් නිවැරදි භාෂාව භාවිතා කිරීමටත් මතක තබා ගන්න."
"","widgets.ApprovedVideo_ThankYouForSharingYourExperience","ඔබේ අත්දැකීම් අප සමඟ හුවමාරු කර ගැනීම පිළිබඳව ස්තූතියි."
"","widgets.ApprovedVideo_Tips","ඔබේ වීඩියෝව අනුමත කිරීමට, මෙම ඉඟි භාවිතා කරන්න:"
"","widgets.Background","පසුබිම"
"","widgets.BlogCommunity","Blog / Comunidad"
"","widgets.BrandAccount","<<BRAND>> account"
"","widgets.BrandClassifieds","<<BRAND>> Classifieds"
"","widgets.BrandIsEasiestWayToSellAndBuyVehicules","<<BRAND>> is the easiest way to sell and buy vehicles. "
"","widgets.BrandIsTheEasiestWayToBuyAndSellCars","<<BRAND>> is the easiest way to buy and sell cars."
"","widgets.BrandUsername","<<BRAND>> භාවිත නම"
"","widgets.BrowseByType","Browse by Type"
"","widgets.Buy","Buy"
"","widgets.CarsAndMotosFreeClassifieds","Cars and Motos Free Classifieds"
"","widgets.CarsForSaleInArea","Cars for sale in <<AREA>>"
"","widgets.CarsWithSpecialOffersArea","Cars with Special Offers <<AREA>>"
"","widgets.Change","වෙනස් කරන්න"
"","widgets.CheckIt","එහි හරි ලකුණ ඉවත් කරන්න"
"","widgets.Check_out_my_listings_on_OLX","Check out my listings on <<BRAND>>"
"","widgets.Classifieds","ලුහුඬු දැන්වීම්"
"","widgets.ClassifiedsAdsForFree","නොමිලේ ලුහුඬු දැන්වීම්"
"","widgets.ClassifiedsForFree","නොමිලේ ලුහුඬු දැන්වීම්"
"","widgets.Click_here_to_see_your_ad","Click here to see your ad"
"","widgets.ColorText","පාට අකුරු"
"","widgets.CommentsSuggestions","Comentarios / Sugerencias"
"","widgets.CompleteTheFormAndFollowTheInstructions","Completa la información requerida y sigue las instrucciones, es muy simple"
"","widgets.CompleteTheFormWithYourInformationsToSendToTheSeller","Seguido a eso deberás completar un formulario con tu información de contacto, incluyendo tu email y un mensaje que te gustaría enviarle al vendedor."
"","widgets.ContactUsPageOptions","Si en cambio deseas"
"","widgets.Content","අන්තර්ගතය"
"","widgets.DeleteAd","Eliminar un anuncio"
"","widgets.Denounce","Denounce"
"","widgets.description","<<BRAND>> යනු නොමිලේ ඔන්ලයින් ලුහුඬු දැන්වීම්වල ඊළඟ පරම්පරාව වේ. <<BRAND>> මඟින්, ඔබ කොතැනක ජීවත් වුවත් ඔබ විකුනන, මිලට ගන්නා, වෙළදාම් කරන, සාකච්ඡා කරන,සංවිධානය කරන සහ ඔබට ආසන්න ඔබ හමුවන මිනිසුන් හා සම්බන්ධ සංකීර්ණ ගැටළුවලට සරල විසඳුමක් ලබා දේ."
"","widgets.DisplayYourListingsOnYourProfile","පැතිකඩෙහි ඔබේ ලැයිස්තු ප්‍රදර්ශනය කරයි"
"","widgets.DontIncludePornPicturesDeletedImmediately","Do not include pictures containing porn or bad taste. They will be deleted immediately."
"","widgets.EmbedAnOlxAd","<<BRAND>>උපකරණ හා විජට් - මගේ බ්ලොගය හෝ වෙබ් අඩවිය මත<<BRAND>> දැන්වීමක් යොදන්න"
"","widgets.EmbedAnOLXAdOnMyBlogOrWebSite","බ්ලොගය හෝ වෙබ් අඩවිය මත <<BRAND>> දැන්වීමක් යොදන්න"
"","widgets.EmbedBrandAdsOnABlogOrWebsite","බ්ලොග් හෝ වෙබ් අඩවි පිළිබද දැන්වීම් <<BRAND>> ඇතුළු කරන්න"
"","widgets.EmbedCode","කේතය යොදන්න"
"","widgets.EmbedMyOlxAdsOnMyBlogOrWebSit","මගේ බ්ලොග් හෝ වෙබ්අඩවි මත <<MY_CLASSIFIEDS>> යොදන්න"
"","widgets.EmbedMyOlxAdsOnMyBlogOrWebSite","මගේ දැන්වීමක් බ්ලොගයක හෝ වෙබ් අඩවියක <<BRAND>>   යොදන්න"
"","widgets.EnterBrandEmailOrUsernameToDisplayAds","ඔබේ ලැයිස්තු ප්‍රදර්ශනය කිරීමට ඔබේ <<BRAND>> ඊමේල් ලිපිනය හෝ භාවිත නම ඇතුල් කරන්න."
"","widgets.EnterBrandUsernameOrEmailToPromoteNewAds","ඔබ ඔබේ මිතුරන්වෙත පළ කළ නව නිවේදන ස්වයංක්‍රීයව ප්‍රවර්ධනය කිරීමට ඔබේ <<BRAND>> භාවිත නම හෝ ඊමේල් ලිපිනය <<BRAND>> වෙත ඇතුල් කරන්න."
"","widgets.Enter_your_OLX_email_text","ඔබේ ලැයිස්තු ප්‍රදර්ශනය කිරීමට ඔබේ <<BRAND>> ඊමේල් ලිපිනය හෝ භාවිත නම ඇතුල් කරන්න."
"","widgets.ErrorLogin","Please verify your password and <<BRAND>> account"
"","widgets.Featured_listings","විශේෂාංගකෘත ලැයිස්තුව"
"","widgets.FindOutMoreThanNumberAds","Find out more than <strong><<NUMBER>> ads</strong> "
"","widgets.Font Type","අකුරු වර්ගය"
"","widgets.FontSize","අකුරු විශාලත්වය"
"","widgets.FreeAd","නොමිලේ දැන්වීම"
"","widgets.FreeAds","නොමිලේ දැන්වීම්"
