"location","source","target"
"","optionals.opt-1-217-accessories-cases","Cases"
"","optionals.opt-1-217-accessories-gloves","Gloves"
"","optionals.opt-1-217-accessories-hair","Hair"
"","optionals.opt-1-217-accessories-hats","Hats"
"","optionals.opt-1-217-accessories-purses","Purses"
"","optionals.opt-1-217-accessories-scarves","Scarves"
"","optionals.opt-1-217-accessories-sunglasses","Sunglasses"
"","optionals.opt-1-217-accessories-wallets","Wallets"
"","optionals.opt-1-217-men","Men"
"","optionals.opt-1-217-men-bermudas","Bermudas"
"","optionals.opt-1-217-men-blazers","Blazers"
"","optionals.opt-1-217-men-boardshorts","Boardshorts"
"","optionals.opt-1-217-men-cardigans","Cardigans"
"","optionals.opt-1-217-men-coats","Coats"
"","optionals.opt-1-217-men-hoodies","Hoodies"
"","optionals.opt-1-217-men-jackets","Jackets"
"","optionals.opt-1-217-men-jeans","Jeans"
"","optionals.opt-1-217-men-pants","Pants"
"","optionals.opt-1-217-men-polos","Polos"
"","optionals.opt-1-217-men-raincoats","Raincoats"
"","optionals.opt-1-217-men-shirts","Shirts"
"","optionals.opt-1-217-men-shorts","Shorts"
"","optionals.opt-1-217-men-sleepwear","Sleepwear"
"","optionals.opt-1-217-men-sweaters","Sweaters"
"","optionals.opt-1-217-men-sweatshirts","Sweatshirts"
"","optionals.opt-1-217-men-tees","Tees"
"","optionals.opt-1-217-men-ties","Ties"
"","optionals.opt-1-217-men-tshirts","T-Shirts"
"","optionals.opt-1-217-men-underwear","Underwear"
"","optionals.opt-1-217-men-vests","Vests"
"","optionals.opt-1-217-menfootwear","Men Footwear"
"","optionals.opt-1-217-menfootwear-boots","Boots"
"","optionals.opt-1-217-menfootwear-casual","Casual"
"","optionals.opt-1-217-menfootwear-formal","Formal"
"","optionals.opt-1-217-menfootwear-sandals","Sandals"
"","optionals.opt-1-217-menfootwear-slippers","Slippers"
"","optionals.opt-1-217-menfootwear-sneakers","Sneakers"
"","optionals.opt-1-217-women","Women"
"","optionals.opt-1-217-women-coats","Coats"
"","optionals.opt-1-217-women-dresses","Dresses"
"","optionals.opt-1-217-women-hoodies","Hoodies"
"","optionals.opt-1-217-women-jackets","Jackets"
"","optionals.opt-1-217-women-jeans","Jeans"
"","optionals.opt-1-217-women-pants","Pants"
"","optionals.opt-1-217-women-sarees","Sarees"
"","optionals.opt-1-217-women-shorts","Shorts"
"","optionals.opt-1-217-women-skirts","Skirts"
"","optionals.opt-1-217-women-socks","Socks"
"","optionals.opt-1-217-women-sweaters","Sweaters"
"","optionals.opt-1-217-women-sweatshirts","Sweatshirts"
"","optionals.opt-1-217-women-tanks","Tanks"
"","optionals.opt-1-217-women-tees","Tees"
"","optionals.opt-1-217-women-tights","Tights"
"","optionals.opt-1-217-women-underwear","Underwear"
"","optionals.opt-1-217-women-vests","Vests"
"","optionals.opt-1-217-womenfootwear","Women Footwear"
"","optionals.opt-1-217-womenfootwear-boots","Boots"
"","optionals.opt-1-217-womenfootwear-flats","Flats"
"","optionals.opt-1-217-womenfootwear-heels","Heels"
"","optionals.opt-1-217-womenfootwear-sandals","Sandals"
"","optionals.opt-1-217-womenfootwear-slippers","Slippers"
"","optionals.opt-1-217-womenfootwear-sneakers","Sneakers"
"","optionals.opt-1-218-accessories","Accessories"
"","optionals.opt-1-218-accessories-bags","Bags"
"","optionals.opt-1-218-accessories-batteries","Batteries"
"","optionals.opt-1-218-accessories-cables","Cables"
"","optionals.opt-1-218-accessories-cleaning","Cleaning"
"","optionals.opt-1-218-accessories-flashes","Flashes"
"","optionals.opt-1-218-accessories-grips","Grips"
"","optionals.opt-1-218-accessories-manuals","Manuals"
"","optionals.opt-1-218-accessories-memorycards","Memory Cards"
"","optionals.opt-1-218-accessories-microphones","Microphones"
"","optionals.opt-1-218-accessories-software","Software"
"","optionals.opt-1-218-accessories-tapes","Tapes"
"","optionals.opt-1-218-accessories-tripods","Tripods"
"","optionals.opt-1-218-accessories-underwatercases","Under Water Cases"
"","optionals.opt-1-218-binoculars","Binoculars"
"","optionals.opt-1-218-binoculars-compact","Compact"
"","optionals.opt-1-218-binoculars-pocket","Pocket"
"","optionals.opt-1-218-binoculars-professional","Professional"
"","optionals.opt-1-218-camcorders","Camcorders"
"","optionals.opt-1-218-camcorders-3d","3D"
"","optionals.opt-1-218-camcorders-dvd","DVD"
"","optionals.opt-1-218-camcorders-flashmemory","Flash Memory"
"","optionals.opt-1-218-camcorders-fullhd","Full HD"
"","optionals.opt-1-218-camcorders-hdd","HDD"
"","optionals.opt-1-218-camcorders-minidv","MiniDV"
"","optionals.opt-1-218-camcorders-standarddefinition","Standard Definition"
"","optionals.opt-1-218-digitalcamera","Digital Camera"
"","optionals.opt-1-218-digitalcamera-aiptek","Aiptek"
"","optionals.opt-1-218-digitalcamera-argus","Argus"
"","optionals.opt-1-218-digitalcamera-benq","BenQ"
"","optionals.opt-1-218-digitalcamera-canon","Canon"
"","optionals.opt-1-218-digitalcamera-casio","Casio"
"","optionals.opt-1-218-digitalcamera-epson","Epson"
"","optionals.opt-1-218-digitalcamera-fujifilm","Fujifilm"
"","optionals.opt-1-218-digitalcamera-gateway","Gateway"
"","optionals.opt-1-218-digitalcamera-ge","GE"
"","optionals.opt-1-218-digitalcamera-hitachi","Hitachi"
"","optionals.opt-1-218-digitalcamera-hp","HP"
"","optionals.opt-1-218-digitalcamera-insignia","Insignia"
"","optionals.opt-1-218-digitalcamera-jvc","JVC"
"","optionals.opt-1-218-digitalcamera-kodak","Kodak"
"","optionals.opt-1-218-digitalcamera-konica","Konica"
"","optionals.opt-1-218-digitalcamera-leica","Leica"
"","optionals.opt-1-218-digitalcamera-memorex","Memorex"
"","optionals.opt-1-218-digitalcamera-minolta","Minolta"
"","optionals.opt-1-218-digitalcamera-minox","Minox"
"","optionals.opt-1-218-digitalcamera-mustek","Mustek"
"","optionals.opt-1-218-digitalcamera-nikon","Nikon"
"","optionals.opt-1-218-digitalcamera-norcent","Norcent"
"","optionals.opt-1-218-digitalcamera-olympus","Olympus"
"","optionals.opt-1-218-digitalcamera-panasonic","Panasonic"
"","optionals.opt-1-218-digitalcamera-pentax","Pentax"
"","optionals.opt-1-218-digitalcamera-polaroid","Polaroid"
"","optionals.opt-1-218-digitalcamera-ricoh","Ricoh"
"","optionals.opt-1-218-digitalcamera-samsung","Samsung"
"","optionals.opt-1-218-digitalcamera-sanyo","Sanyo"
"","optionals.opt-1-218-digitalcamera-sigma","Sigma"
"","optionals.opt-1-218-digitalcamera-sony","Sony"
"","optionals.opt-1-218-digitalcamera-toshiba","Toshiba"
"","optionals.opt-1-218-filmcamera","Film Camera"
"","optionals.opt-1-218-filmcamera-canon","Canon"
"","optionals.opt-1-218-filmcamera-kodak","Kodak"
"","optionals.opt-1-218-filmcamera-nikon","Nikon"
"","optionals.opt-1-218-filmcamera-olympus","Olympus"
"","optionals.opt-1-218-filmcamera-pentax","Pentax"
"","optionals.opt-1-218-filmcamera-sony","Sony"
"","optionals.opt-1-218-lenses","Lenses"
"","optionals.opt-1-218-lenses-adapters","Adapters"
"","optionals.opt-1-218-lenses-dslr","DSLR"
"","optionals.opt-1-218-lenses-eos","EOS"
"","optionals.opt-1-218-lenses-filters","Filters"
"","optionals.opt-1-218-lenses-kits","Kits"
"","optionals.opt-1-218-lenses-teles","Teles"
"","optionals.opt-1-218-lenses-wideangles","Wide-Angles"
"","optionals.opt-1-218-lenses-zooms","Zooms"
"","optionals.opt-1-218-spy","Spy"
"","optionals.opt-1-218-spy-cameras","Cameras"
"","optionals.opt-1-218-telescope","Telescope"
"","optionals.opt-1-218-telescope-advanced","Advanced"
"","optionals.opt-1-218-telescope-basic","Basic"
"","optionals.opt-1-218-vintage","Vintage"
"","optionals.opt-1-218-vintage-cameras","Cameras"
"","optionals.opt-1-219-accessories","Accessories"
"","optionals.opt-1-219-accessories-batteries","Batteries"
"","optionals.opt-1-219-accessories-bluetooth","Bluetooth"
"","optionals.opt-1-219-accessories-bodypanels","Body Panels"
"","optionals.opt-1-219-accessories-cables","Cables"
"","optionals.opt-1-219-accessories-carcharger","Car Charger"
"","optionals.opt-1-219-accessories-carkits","Car Kits"
"","optionals.opt-1-219-accessories-chargers","Chargers"
"","optionals.opt-1-219-accessories-covers","Covers"
"","optionals.opt-1-219-accessories-datacables","Data Cables"
"","optionals.opt-1-219-accessories-handsfree","Handsfree"
"","optionals.opt-1-219-accessories-headphones","Headphones"
"","optionals.opt-1-219-accessories-manuals","Manuals"
"","optionals.opt-1-219-accessories-modems","Modems"
"","optionals.opt-1-219-accessories-pouches","Pouches"
"","optionals.opt-1-219-accessories-screenprotector","Screen Protector"
"","optionals.opt-1-219-accessories-signalboosters","Signal Boosters"
"","optionals.opt-1-219-acer","Acer"
"","optionals.opt-1-219-airfone","Airfone"
"","optionals.opt-1-219-alcatel","Alcatel"
"","optionals.opt-1-219-alcatel-i650pro","I650 Pro"
"","optionals.opt-1-219-alcatel-ice3","Ice3"
"","optionals.opt-1-219-alcatel-ot255","Ot 255"
"","optionals.opt-1-219-alcatel-ot710","Ot 710"
"","optionals.opt-1-219-alcatel-ot802","Ot 802"
"","optionals.opt-1-219-alcatel-ot813","Ot 813"
"","optionals.opt-1-219-appleiphone","Apple iPhone"
"","optionals.opt-1-219-appleiphone-16gb","16Gb"
"","optionals.opt-1-219-appleiphone-3g16gb","3G 16Gb"
"","optionals.opt-1-219-appleiphone-3g8gb","3G 8Gb"
"","optionals.opt-1-219-appleiphone-3gs16gb","3Gs 16Gb"
"","optionals.opt-1-219-appleiphone-3gs32gb","3Gs 32Gb"
"","optionals.opt-1-219-appleiphone-416gb","4 16Gb"
"","optionals.opt-1-219-appleiphone-432gb","4 32Gb"
"","optionals.opt-1-219-appleiphone-4s16gb","4S 16Gb"
"","optionals.opt-1-219-appleiphone-4s32gb","4S 32Gb"
"","optionals.opt-1-219-appleiphone-4s64gb","4S 64Gb"
"","optionals.opt-1-219-appleiphone-8gb","8Gb"
"","optionals.opt-1-219-beetel","Beetel"
"","optionals.opt-1-219-benq","BenQ"
"","optionals.opt-1-219-blackberry","BlackBerry"
"","optionals.opt-1-219-blackberry-7130g","7130G"
"","optionals.opt-1-219-blackberry-7290","7290"
"","optionals.opt-1-219-blackberry-7730","7730"
"","optionals.opt-1-219-blackberry-8700g","8700G"
"","optionals.opt-1-219-blackberry-8700v","8700V"
"","optionals.opt-1-219-blackberry-8703e","8703E"
"","optionals.opt-1-219-blackberry-8800","8800"
"","optionals.opt-1-219-blackberry-8820","8820"
"","optionals.opt-1-219-blackberry-8830","8830"
"","optionals.opt-1-219-blackberry-bold9000","Bold 9000"
"","optionals.opt-1-219-blackberry-bold9650","Bold 9650"
"","optionals.opt-1-219-blackberry-bold9700","Bold 9700"
"","optionals.opt-1-219-blackberry-bold9780","Bold 9780"
"","optionals.opt-1-219-blackberry-curve8300","Curve 8300"
"","optionals.opt-1-219-blackberry-curve8310","Curve 8310"
"","optionals.opt-1-219-blackberry-curve8320","Curve 8320"
"","optionals.opt-1-219-blackberry-curve8330","Curve 8330"
"","optionals.opt-1-219-blackberry-curve8500","Curve 8500"
"","optionals.opt-1-219-blackberry-curve8520","Curve 8520"
"","optionals.opt-1-219-blackberry-curve8530","Curve 8530"
"","optionals.opt-1-219-blackberry-curve8900","Curve 8900"
"","optionals.opt-1-219-blackberry-curve9300","Curve 9300"
"","optionals.opt-1-219-blackberry-curve9360","Curve 9360"
"","optionals.opt-1-219-blackberry-pearl8100","Pearl 8100"
"","optionals.opt-1-219-blackberry-pearl8110","Pearl 8110"
"","optionals.opt-1-219-blackberry-pearl8120","Pearl 8120"
"","optionals.opt-1-219-blackberry-pearl9100","Pearl 9100"
"","optionals.opt-1-219-blackberry-pearlflip8220","Pearl Flip 8220"
"","optionals.opt-1-219-blackberry-playbook","Playbook"
"","optionals.opt-1-219-blackberry-storm29520","Storm2 9520"
"","optionals.opt-1-219-blackberry-storm29550","Storm2 9550"
"","optionals.opt-1-219-blackberry-storm9530","Storm 9530"
"","optionals.opt-1-219-blackberry-torch9800","Torch 9800"
"","optionals.opt-1-219-blackberry-torch9810","Torch 9810"
"","optionals.opt-1-219-blackberry-torch9860","Torch 9860"
"","optionals.opt-1-219-blackberry-tour9630","Tour 9630"
"","optionals.opt-1-219-byond","Byond"
"","optionals.opt-1-219-dell","Dell"
"","optionals.opt-1-219-dell-aero","Aero"
"","optionals.opt-1-219-dell-streak","Streak"
"","optionals.opt-1-219-dell-streak5","Streak 5"
"","optionals.opt-1-219-dell-streaktablet","Streak Tablet"
"","optionals.opt-1-219-dell-strick","Strick"
"","optionals.opt-1-219-dell-venue","Venue"
"","optionals.opt-1-219-dell-venuepro","Venue Pro"
"","optionals.opt-1-219-dell-xcd28","Xcd28"
"","optionals.opt-1-219-dell-xcd35","Xcd35"
"","optionals.opt-1-219-fly","FLY"
"","optionals.opt-1-219-fly-b405","B405"
"","optionals.opt-1-219-fly-b430ds","B430Ds"
"","optionals.opt-1-219-fly-b435","B435"
"","optionals.opt-1-219-fly-b450","B450"
"","optionals.opt-1-219-fly-b470","B470"
"","optionals.opt-1-219-fly-ds159","Ds159"
"","optionals.opt-1-219-fly-ds180","Ds180"
"","optionals.opt-1-219-fly-e105","E105"
"","optionals.opt-1-219-fly-e106","E106"
"","optionals.opt-1-219-fly-e145","E145"
"","optionals.opt-1-219-fly-mc160","Mc160"
"","optionals.opt-1-219-fly-ml124","Ml124"
"","optionals.opt-1-219-fly-sl600","Sl600"
"","optionals.opt-1-219-fly-sx210","Sx210"
"","optionals.opt-1-219-geepee","GEE PEE"
"","optionals.opt-1-219-gfive","G-five"
"","optionals.opt-1-219-hp","HP"
"","optionals.opt-1-219-hp-hw6515","Hw6515"
"","optionals.opt-1-219-hp-ipaq512","Ipaq 512"
"","optionals.opt-1-219-hp-ipaqhw6965","Ipaq Hw6965"
"","optionals.opt-1-219-hp-ipaqrw6828","Ipaq Rw6828"
"","optionals.opt-1-219-hp-rw6815","Rw6815"
"","optionals.opt-1-219-hp-rw6828","Rw6828"
"","optionals.opt-1-219-hp-touchpad","Touchpad"
"","optionals.opt-1-219-hp-veer","Veer"
"","optionals.opt-1-219-htc","HTC"
"","optionals.opt-1-219-htc-7mozart","7 Mozart"
"","optionals.opt-1-219-htc-7surround","7 Surround"
"","optionals.opt-1-219-htc-7trophy","7 Trophy"
"","optionals.opt-1-219-htc-advantagex7500","Advantage X7500"
"","optionals.opt-1-219-htc-bravo","Bravo"
"","optionals.opt-1-219-htc-chacha","Chacha"
"","optionals.opt-1-219-htc-desire","Desire"
"","optionals.opt-1-219-htc-desirehd","Desire Hd"
"","optionals.opt-1-219-htc-desires","Desire S"
"","optionals.opt-1-219-htc-desirez","Desire Z"
"","optionals.opt-1-219-htc-dream","Dream"
"","optionals.opt-1-219-htc-droidincredible2","Droid Incredible 2"
"","optionals.opt-1-219-htc-evo3d","Evo 3D"
"","optionals.opt-1-219-htc-evo4g","Evo 4G"
"","optionals.opt-1-219-htc-explorer","Explorer"
"","optionals.opt-1-219-htc-flyer","Flyer"
"","optionals.opt-1-219-htc-googlenexus","Google Nexus"
"","optionals.opt-1-219-htc-hd2","Hd2"
"","optionals.opt-1-219-htc-hd7","Hd7"
"","optionals.opt-1-219-htc-hdmini","Hd Mini"
"","optionals.opt-1-219-htc-hero","Hero"
"","optionals.opt-1-219-htc-imagio","Imagio"
"","optionals.opt-1-219-htc-incredible","Incredible"
"","optionals.opt-1-219-htc-incredibles","Incredible S"
"","optionals.opt-1-219-htc-inspire4g","Inspire 4G"
"","optionals.opt-1-219-htc-legend","Legend"
"","optionals.opt-1-219-htc-magic","Magic"
"","optionals.opt-1-219-htc-mytouch4g","Mytouch 4G"
"","optionals.opt-1-219-htc-nexusone","Nexus One"
"","optionals.opt-1-219-htc-ozone","Ozone"
"","optionals.opt-1-219-htc-p3000","P3000"
"","optionals.opt-1-219-htc-p3300","P3300"
"","optionals.opt-1-219-htc-p3350","P3350"
"","optionals.opt-1-219-htc-p3400","P3400"
"","optionals.opt-1-219-htc-p3470","P3470"
"","optionals.opt-1-219-htc-p3600","P3600"
"","optionals.opt-1-219-htc-p4350","P4350"
"","optionals.opt-1-219-htc-radar","Radar"
"","optionals.opt-1-219-htc-s710","S710"
"","optionals.opt-1-219-htc-s740","S740"
"","optionals.opt-1-219-htc-salsa","Salsa"
"","optionals.opt-1-219-htc-sensation","Sensation"
"","optionals.opt-1-219-htc-sensation4g","Sensation 4G"
"","optionals.opt-1-219-htc-sensationxe","Sensation Xe"
"","optionals.opt-1-219-htc-snap","Snap"
"","optionals.opt-1-219-htc-stunning","Stunning"
"","optionals.opt-1-219-htc-tattoo","Tattoo"
"","optionals.opt-1-219-htc-thunderbolt","Thunderbolt"
"","optionals.opt-1-219-htc-titan","Titan"
"","optionals.opt-1-219-htc-touch2","Touch2"
"","optionals.opt-1-219-htc-touchcruise","Touch Cruise"
"","optionals.opt-1-219-htc-touchdiamond","Touch Diamond"
"","optionals.opt-1-219-htc-touchdiamond2","Touch Diamond2"
"","optionals.opt-1-219-htc-touchhdt8282","Touch Hd T8282"
"","optionals.opt-1-219-htc-touchpro","Touch Pro"
"","optionals.opt-1-219-htc-touchpro2","Touch Pro2"
"","optionals.opt-1-219-htc-touchviva","Touch Viva"
"","optionals.opt-1-219-htc-tytnii","Tytn Ii"
"","optionals.opt-1-219-htc-wildfire","Wildfire"
"","optionals.opt-1-219-htc-wildfires","Wildfire S"
"","optionals.opt-1-219-iball","iBall"
"","optionals.opt-1-219-imate","I-Mate"
"","optionals.opt-1-219-imate-jama101","Jama 101"
"","optionals.opt-1-219-imate-jama102","Jama 102"
"","optionals.opt-1-219-imate-jamin","Jamin"
"","optionals.opt-1-219-imate-jaq","Jaq"
"","optionals.opt-1-219-imate-jaq3","Jaq3"
"","optionals.opt-1-219-imate-jasjam","Jasjam"
"","optionals.opt-1-219-imate-jasjar","Jasjar"
"","optionals.opt-1-219-imate-kjam","K-Jam"
"","optionals.opt-1-219-imate-pdal","Pdal"
"","optionals.opt-1-219-imate-ultimate6150","Ultimate 6150"
"","optionals.opt-1-219-imate-ultimate8150","Ultimate 8150"
"","optionals.opt-1-219-imate-ultimate8502","Ultimate 8502"
"","optionals.opt-1-219-imate-ultimate9502","Ultimate 9502"
"","optionals.opt-1-219-inq","INQ"
"","optionals.opt-1-219-intex","Intex"
"","optionals.opt-1-219-intex-in2010","In 2010"
"","optionals.opt-1-219-intex-in2022nano","In 2022 Nano"
"","optionals.opt-1-219-intex-in2060","In 2060"
"","optionals.opt-1-219-intex-in4420","In 4420"
"","optionals.opt-1-219-intex-in4455","In 4455"
"","optionals.opt-1-219-intex-in4470","In 4470"
"","optionals.opt-1-219-intex-in4470n","In 4470N"
"","optionals.opt-1-219-intex-in4477","In 4477"
"","optionals.opt-1-219-intex-in4495","In 4495"
"","optionals.opt-1-219-intex-in50","In 50"
"","optionals.opt-1-219-intex-in5030","In 5030"
"","optionals.opt-1-219-intex-in6611","In 6611"
"","optionals.opt-1-219-intex-in6633","In 6633"
"","optionals.opt-1-219-intex-in8810","In 8810"
"","optionals.opt-1-219-intex-ismart","Ismart"
"","optionals.opt-1-219-karbonn","Karbonn"
"","optionals.opt-1-219-karbonn-a1","A1"
"","optionals.opt-1-219-karbonn-k10","K10"
"","optionals.opt-1-219-karbonn-k1414","K1414"
"","optionals.opt-1-219-karbonn-k1616","K1616"
"","optionals.opt-1-219-karbonn-k25","K25"
"","optionals.opt-1-219-karbonn-k30","K30"
"","optionals.opt-1-219-karbonn-k446","K446"
"","optionals.opt-1-219-karbonn-k451","K451"
"","optionals.opt-1-219-karbonn-k46","K46"
"","optionals.opt-1-219-karbonn-k550","K550"
"","optionals.opt-1-219-karbonn-k570","K570"
"","optionals.opt-1-219-karbonn-k661","K661"
"","optionals.opt-1-219-karbonn-k9jumbo","K9 Jumbo"
"","optionals.opt-1-219-karbonn-kc470","Kc470"
"","optionals.opt-1-219-lava","Lava"
"","optionals.opt-1-219-lava-a10","A10"
"","optionals.opt-1-219-lava-a9","A9"
"","optionals.opt-1-219-lava-arc02","Arc 02"
"","optionals.opt-1-219-lava-arc03","Arc03"
"","optionals.opt-1-219-lava-b2","B2"
"","optionals.opt-1-219-lava-b5","B5"
"","optionals.opt-1-219-lava-b8","B8"
"","optionals.opt-1-219-lava-kkt22","Kkt 22"
"","optionals.opt-1-219-lava-kkt23c","Kkt 23C"
"","optionals.opt-1-219-lava-kkt24","Kkt 24"
"","optionals.opt-1-219-lava-kkt25","Kkt 25"
"","optionals.opt-1-219-lava-kkt30","Kkt 30"
"","optionals.opt-1-219-lava-kkt35","Kkt 35"
"","optionals.opt-1-219-lava-m30","M30"
"","optionals.opt-1-219-lemon","Lemon"
"","optionals.opt-1-219-lg","LG"
"","optionals.opt-1-219-lg-510","510"
"","optionals.opt-1-219-lg-a155","A-155"
"","optionals.opt-1-219-lg-a165","A-165"
"","optionals.opt-1-219-lg-a180","A-180"
"","optionals.opt-1-219-lg-a200","A-200"
"","optionals.opt-1-219-lg-a230","A-230"
"","optionals.opt-1-219-lg-b2050","B-2050"
"","optionals.opt-1-219-lg-bl20chocolate","BL-20 Chocolate"
"","optionals.opt-1-219-lg-bl20v","BL-20v"
"","optionals.opt-1-219-lg-bl40chocolate","BL-40 Chocolate"
"","optionals.opt-1-219-lg-c105","C-105"
"","optionals.opt-1-219-lg-c310","C-310"
"","optionals.opt-1-219-lg-cookie","Cookie"
"","optionals.opt-1-219-lg-cookiefresh","Cookie Fresh"
"","optionals.opt-1-219-lg-cookiemax","Cookie Max"
"","optionals.opt-1-219-lg-cookiemaxt325","Cookie Max T-325"
"","optionals.opt-1-219-lg-cookiepep","Cookie Pep"
"","optionals.opt-1-219-lg-cookieplusgs500","Cookie Plus GS-500"
"","optionals.opt-1-219-lg-cookiewifit310i","Cookie WiFi T-310i"
"","optionals.opt-1-219-lg-cookiezip","Cookie Zip"
"","optionals.opt-1-219-lg-ct810incite","CT-810 Incite"
"","optionals.opt-1-219-lg-e900","E900"
"","optionals.opt-1-219-lg-fathom","Fathom"
"","optionals.opt-1-219-lg-gb170","GB-170"
"","optionals.opt-1-219-lg-gb230","GB-230"
"","optionals.opt-1-219-lg-gc900viewtysmart","GC-900 Viewty Smart"
"","optionals.opt-1-219-lg-gd510","GD-510"
"","optionals.opt-1-219-lg-gd510pop","GD-510 Pop"
"","optionals.opt-1-219-lg-gd900crystal","GD-900 Crystal"
"","optionals.opt-1-219-lg-gm200","GM-200"
"","optionals.opt-1-219-lg-gm730","GM-730"
"","optionals.opt-1-219-lg-gs102","GS-102"
"","optionals.opt-1-219-lg-gs108","GS-108"
"","optionals.opt-1-219-lg-gs155","GS-155"
"","optionals.opt-1-219-lg-gs190","GS-190"
"","optionals.opt-1-219-lg-gt350","GT-350"
"","optionals.opt-1-219-lg-gt350i","GT-350I"
"","optionals.opt-1-219-lg-gt505","GT-505"
"","optionals.opt-1-219-lg-gt540","GT-540"
"","optionals.opt-1-219-lg-gu220","GU-220"
"","optionals.opt-1-219-lg-gu285","GU-285"
"","optionals.opt-1-219-lg-gw300","GW-300"
"","optionals.opt-1-219-lg-gw520","GW-520"
"","optionals.opt-1-219-lg-gw525","GW-525"
"","optionals.opt-1-219-lg-gw550","GW-550"
"","optionals.opt-1-219-lg-gx200","GX-200"
"","optionals.opt-1-219-lg-gx300","GX-300"
"","optionals.opt-1-219-lg-gx500","GX-500"
"","optionals.opt-1-219-lg-incitect810","Incite CT-810"
"","optionals.opt-1-219-lg-kc910","KC-910"
"","optionals.opt-1-219-lg-kc910renoir","KC-910 Renoir"
"","optionals.opt-1-219-lg-ke850prada","KE-850 Prada"
"","optionals.opt-1-219-lg-ke970","KE-970"
"","optionals.opt-1-219-lg-ke970shine","KE-970 Shine"
"","optionals.opt-1-219-lg-kf195","KF-195"
"","optionals.opt-1-219-lg-kf200","KF-200"
"","optionals.opt-1-219-lg-kf510","KF-510"
"","optionals.opt-1-219-lg-kf600","KF-600"
"","optionals.opt-1-219-lg-kf750","KF-750"
"","optionals.opt-1-219-lg-kf750secret","KF-750 Secret"
"","optionals.opt-1-219-lg-kf800","KF-800"
"","optionals.opt-1-219-lg-kg195","KG-195"
"","optionals.opt-1-219-lg-kg200","KG-200"
"","optionals.opt-1-219-lg-kg300","KG-300"
"","optionals.opt-1-219-lg-kg800","KG-800"
"","optionals.opt-1-219-lg-kg920","KG-920"
"","optionals.opt-1-219-lg-km335","KM-335"
"","optionals.opt-1-219-lg-km900arena","KM-900 Arena"
"","optionals.opt-1-219-lg-kp115","KP-115"
"","optionals.opt-1-219-lg-kp199","KP-199"
"","optionals.opt-1-219-lg-kp220","KP-220"
"","optionals.opt-1-219-lg-kp265","KP-265"
"","optionals.opt-1-219-lg-kp320","KP-320"
"","optionals.opt-1-219-lg-kp500cookie","KP-500 Cookie"
"","optionals.opt-1-219-lg-ks360","KS-360"
"","optionals.opt-1-219-lg-ks660","KS-660"
"","optionals.opt-1-219-lg-ku990","KU-990"
"","optionals.opt-1-219-lg-ku990viewty","KU-990 Viewty"
"","optionals.opt-1-219-lg-optimus2x","Optimus 2X"
"","optionals.opt-1-219-lg-optimus3d","Optimus 3D"
"","optionals.opt-1-219-lg-optimusblack","Optimus Black"
"","optionals.opt-1-219-lg-optimusme","Optimus Me"
"","optionals.opt-1-219-lg-optimusone","Optimus One"
"","optionals.opt-1-219-lg-optimusonewhite","Optimus One White"
"","optionals.opt-1-219-lg-optimusp500","Optimus P500"
"","optionals.opt-1-219-lg-optimuspro","Optimus Pro"
"","optionals.opt-1-219-lg-p500","P-500"
"","optionals.opt-1-219-lg-s310","S-310"
"","optionals.opt-1-219-lg-s365","S-365"
"","optionals.opt-1-219-lg-t300wink","T-300 Wink"
"","optionals.opt-1-219-lg-t500","T-500"
"","optionals.opt-1-219-lg-viewtysnap","Viewty Snap"
"","optionals.opt-1-219-lg-wink","Wink"
"","optionals.opt-1-219-lg-x330","X-330"
"","optionals.opt-1-219-lg-xenon","Xenon"
"","optionals.opt-1-219-maxx","Maxx"
"","optionals.opt-1-219-maxx-gc1000","Gc1000"
"","optionals.opt-1-219-maxx-m2020","M2020"
"","optionals.opt-1-219-maxx-mq340","Mq340"
"","optionals.opt-1-219-maxx-mq430","Mq430"
"","optionals.opt-1-219-maxx-mx128","Mx128"
"","optionals.opt-1-219-maxx-mx463","Mx463"
"","optionals.opt-1-219-micromax","Micromax"
"","optionals.opt-1-219-micromax-a70","A70"
"","optionals.opt-1-219-micromax-androa60","Androa60"
"","optionals.opt-1-219-micromax-c2i","C2I"
"","optionals.opt-1-219-micromax-gc275","Gc275"
"","optionals.opt-1-219-micromax-gc360","Gc360"
"","optionals.opt-1-219-micromax-gc400","Gc400"
"","optionals.opt-1-219-micromax-m2","M2"
"","optionals.opt-1-219-micromax-modu","Modu"
"","optionals.opt-1-219-micromax-q1","Q1"
"","optionals.opt-1-219-micromax-q2","Q2"
"","optionals.opt-1-219-micromax-q3","Q3"
"","optionals.opt-1-219-micromax-q35","Q35"
"","optionals.opt-1-219-micromax-q5","Q5"
"","optionals.opt-1-219-micromax-q50","Q50"
"","optionals.opt-1-219-micromax-q55","Q55"
"","optionals.opt-1-219-micromax-q55bling","Q55Bling"
"","optionals.opt-1-219-micromax-q5c","Q5C"
"","optionals.opt-1-219-micromax-q6","Q6"
"","optionals.opt-1-219-micromax-q66","Q66"
"","optionals.opt-1-219-micromax-q7","Q7"
"","optionals.opt-1-219-micromax-q75","Q75"
"","optionals.opt-1-219-micromax-q80","Q80"
"","optionals.opt-1-219-micromax-w900","W900"
"","optionals.opt-1-219-micromax-x111","X111"
"","optionals.opt-1-219-micromax-x118","X118"
"","optionals.opt-1-219-micromax-x1i","X1I"
